gsm,platform,processing,value_def,has_abs_call,series,title,method
gsm1177886,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,786-0_Passage 4 xenograft_R5,other
gsm1177887,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,786-0_Passage 10 xenograft_R1,other
gsm1177888,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,786-0_Passage 10 xenograft_R2,other
gsm1177889,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,786-0_Passage 10 xenograft_R3,other
gsm1177890,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,786-0_Passage 10 xenograft_R4,other
gsm1177891,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,786-0_Passage 10 xenograft_R5,other
gsm1177892,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_originating cell line_R1,other
gsm1177893,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_originating cell line_R2,other
gsm1177894,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_Passage 1 xenograft_R1,other
gsm1177895,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_Passage 1 xenograft_R2,other
gsm1177896,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_Passage 1 xenograft_R3,other
gsm1177897,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_Passage 1 xenograft_R4,other
gsm1177898,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_Passage 1 xenograft_R5,other
gsm1177899,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_Passage 4 xenograft_R1,other
gsm1177900,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_Passage 4 xenograft_R2,other
gsm1177901,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_Passage 4 xenograft_R3,other
gsm1177902,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_Passage 4 xenograft_R4,other
gsm1177903,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_Passage 4 xenograft_R5,other
gsm1177904,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_Passage 10 xenograft_R1,other
gsm1177905,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_Passage 10 xenograft_R2,other
gsm1177906,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_Passage 10 xenograft_R3,other
gsm1177907,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_Passage 10 xenograft_R4,other
gsm1177908,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A375_Passage 10 xenograft_R5,other
gsm1177909,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A549_originating cell line_R1,other
gsm1177910,GPL570,Affymetrix Expression Console v1.3.,MAS5.0 signal intensity,True,GSE48433,A549_originating cell line_R2,other
gsm1219497,GPL570,"All microarray expression analysis was performed using R. The R package â€œaffyâ€ was used to read in probe intensity data, and the Robust Multi-Array Average (RMA) procedure from the â€œaffyâ€ packag",log2 RMA signal,False,GSE50451,Mkl-1_4_GPL570,RMA
gsm1219498,GPL570,"All microarray expression analysis was performed using R. The R package â€œaffyâ€ was used to read in probe intensity data, and the Robust Multi-Array Average (RMA) procedure from the â€œaffyâ€ packag",log2 RMA signal,False,GSE50451,Mkl-1_5_GPL570,RMA
gsm1219499,GPL570,"All microarray expression analysis was performed using R. The R package â€œaffyâ€ was used to read in probe intensity data, and the Robust Multi-Array Average (RMA) procedure from the â€œaffyâ€ packag",log2 RMA signal,False,GSE50451,Mkl-1_6_GPL570,RMA
gsm1219500,GPL570,"All microarray expression analysis was performed using R. The R package â€œaffyâ€ was used to read in probe intensity data, and the Robust Multi-Array Average (RMA) procedure from the â€œaffyâ€ packag",log2 RMA signal,False,GSE50451,UISO_4_GPL570,RMA
gsm1219501,GPL570,"All microarray expression analysis was performed using R. The R package â€œaffyâ€ was used to read in probe intensity data, and the Robust Multi-Array Average (RMA) procedure from the â€œaffyâ€ packag",log2 RMA signal,False,GSE50451,UISO_5_GPL570,RMA
gsm1219502,GPL570,"All microarray expression analysis was performed using R. The R package â€œaffyâ€ was used to read in probe intensity data, and the Robust Multi-Array Average (RMA) procedure from the â€œaffyâ€ packag",log2 RMA signal,False,GSE50451,UISO_6_GPL570,RMA
gsm1219503,GPL570,"All microarray expression analysis was performed using R. The R package â€œaffyâ€ was used to read in probe intensity data, and the Robust Multi-Array Average (RMA) procedure from the â€œaffyâ€ packag",log2 RMA signal,False,GSE50451,UISO_7_GPL570,RMA
gsm1219504,GPL570,"All microarray expression analysis was performed using R. The R package â€œaffyâ€ was used to read in probe intensity data, and the Robust Multi-Array Average (RMA) procedure from the â€œaffyâ€ packag",log2 RMA signal,False,GSE50451,UISO_8_GPL570,RMA
gsm1219505,GPL570,"All microarray expression analysis was performed using R. The R package â€œaffyâ€ was used to read in probe intensity data, and the Robust Multi-Array Average (RMA) procedure from the â€œaffyâ€ packag",log2 RMA signal,False,GSE50451,UISO_9_GPL570,RMA
gsm1219506,GPL570,"All microarray expression analysis was performed using R. The R package â€œaffyâ€ was used to read in probe intensity data, and the Robust Multi-Array Average (RMA) procedure from the â€œaffyâ€ packag",log2 RMA signal,False,GSE50451,WaGa_4_GPL570,RMA
gsm1219507,GPL570,"All microarray expression analysis was performed using R. The R package â€œaffyâ€ was used to read in probe intensity data, and the Robust Multi-Array Average (RMA) procedure from the â€œaffyâ€ packag",log2 RMA signal,False,GSE50451,WaGa_5_GPL570,RMA
gsm1219508,GPL570,"All microarray expression analysis was performed using R. The R package â€œaffyâ€ was used to read in probe intensity data, and the Robust Multi-Array Average (RMA) procedure from the â€œaffyâ€ packag",log2 RMA signal,False,GSE50451,WaGa_6_GPL570,RMA
gsm1229992,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-20_Ctrl_1,RMA
gsm1229993,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-20_Ctrl_2,RMA
gsm1229994,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-20_Ctrl_3,RMA
gsm1229995,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-20_ERI_1,RMA
gsm1229996,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-20_ERI_2,RMA
gsm1229997,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-20_ERI_3,RMA
gsm1229998,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-20_PTX_1,RMA
gsm1229999,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-20_PTX_2,RMA
gsm1230000,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-20_PTX_3,RMA
gsm1230001,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,CAL-51_Ctrl_1,RMA
gsm1230002,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,CAL-51_Ctrl_2,RMA
gsm1230003,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,CAL-51_Ctrl_3,RMA
gsm1230004,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,CAL-51_ERI_1,RMA
gsm1230005,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,CAL-51_ERI_2,RMA
gsm1230006,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,CAL-51_ERI_3,RMA
gsm1230007,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,CAL-51_PTX_1,RMA
gsm1230008,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,CAL-51_PTX_2,RMA
gsm1230009,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,CAL-51_PTX_3,RMA
gsm1230010,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,MDA-MB-436_Ctrl_1,RMA
gsm1230011,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,MDA-MB-436_Ctrl_2,RMA
gsm1230012,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,MDA-MB-436_Ctrl_3,RMA
gsm1230013,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,MDA-MB-436_ERI_1,RMA
gsm1230014,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,MDA-MB-436_ERI_2,RMA
gsm1230015,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,MDA-MB-436_ERI_3,RMA
gsm1230016,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,MDA-MB-436_PTX_1,RMA
gsm1230017,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,MDA-MB-436_PTX_2,RMA
gsm1230018,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,MDA-MB-436_PTX_3,RMA
gsm1230019,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-549_Ctrl_1,RMA
gsm1230020,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-549_Ctrl_2,RMA
gsm1230021,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-549_Ctrl_3,RMA
gsm1230022,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-549_ERI_1,RMA
gsm1230023,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-549_ERI_2,RMA
gsm1230024,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-549_ERI_3,RMA
gsm1230025,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-549_PTX_1,RMA
gsm1230026,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-549_PTX_2,RMA
gsm1230027,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,BT-549_PTX_3,RMA
gsm1230028,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,Hs578T_Ctrl_1,RMA
gsm1230029,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,Hs578T_Ctrl_2,RMA
gsm1230030,GPL570,Gene chips were analyzed using Affymetrix Microarray Analysis Suite (MAS) version 5. RMA normalization was performed using Affymetrix Power Tools version 1.12.0.,log2 values after RMA normalization,False,GSE50811; GSE50832,Hs578T_Ctrl_3,RMA
